"StationID" "day_of_week" "time_of_day" "meanHeadway" "SDHeadway" "Flow_rate"
"18117" 70239 3 41 668.909090909091 249.434963198427 0.00821858941120067
"18118" 70239 3 42 602.892857142857 149.539128853291 0.00396072830522985
"18119" 70239 3 43 763 271.260725045814 0.005085976400362
"18120" 70239 3 44 652.166666666667 239.23840513754 0.00430155661196279
"18121" 70239 3 45 598.583333333333 142.496656457088 0.00210757991063981
"18122" 70239 3 46 683.37037037037 214.857224176025 0.00250601336031881
"18123" 70239 3 47 638.045454545455 226.147334459456 0.00100700024319066
"18124" 70239 3 48 687.166666666667 209.181358107529 0.0016959728046595
"18125" 70240 1 1 547.716216216216 261.3289283155 0.0054853184384338
"18126" 70240 1 2 528.425531914894 304.615705487426 0.00332348959958059
"18127" 70240 1 3 369.411764705882 252.894508348721 0.00101613027403513
"18128" 70240 1 4 384.4 220.022271599945 0.000493412808641975
"18129" 70240 1 5 578.666666666667 254.0104984707 0.000918965882548048
"18130" 70240 1 6 365.25 315.32456823618 3.43470603470603e-05
"18131" 70240 1 7 NA NA NA
"18132" 70240 1 10 NA NA NA
"18133" 70240 1 11 NA NA NA
"18134" 70240 1 12 474.05 251.091764817117 0.00250979352029932
"18135" 70240 1 13 768.705882352941 328.230363867674 0.00293853631363919
"18136" 70240 1 14 476.597222222222 264.856360737592 0.00582525783432927
"18137" 70240 1 15 438.258823529412 264.657782308956 0.0144444441004005
"18138" 70240 1 16 440.493975903614 246.089185374713 0.0210678850334257
"18139" 70240 1 17 402.177083333333 276.162004124264 0.0266909172088578
"18140" 70240 1 18 425.771739130435 276.400295131157 0.03948141626136
"18141" 70240 1 19 459.037037037037 263.457038454301 0.0223638884337519
"18142" 70240 1 20 406.696629213483 240.24847007811 0.021423277185461
"18143" 70240 1 21 478.602409638554 308.16328186013 0.0161273367687769
"18144" 70240 1 22 410.877777777778 258.813490946917 0.0173423985672867
"18145" 70240 1 23 540.383561643836 290.99053202128 0.0193271880077726
"18146" 70240 1 24 462.898734177215 280.0676930506 0.0202180687954989
"18147" 70240 1 25 540.239436619718 346.899016379972 0.0195660002193909
"18148" 70240 1 26 496.126582278481 340.86881329049 0.0247365831724657
"18149" 70240 1 27 424.113636363636 292.757340645059 0.0247780715131683
"18150" 70240 1 28 536.380281690141 354.631936608615 0.0277276495254137
"18151" 70240 1 29 442.948717948718 253.540534295411 0.0291347340930297
"18152" 70240 1 30 491.227848101266 270.511147188064 0.0301345938929527
"18153" 70240 1 31 513.028571428571 309.777665544812 0.0353364496873782
"18154" 70240 1 32 506.753086419753 287.649201757288 0.040499021031333
"18155" 70240 1 33 449.072289156626 272.822142686069 0.0390625052504236
"18156" 70240 1 34 437.3625 236.48551451611 0.0605831506145846
"18157" 70240 1 35 445.811764705882 250.010023328478 0.0642731021297705
"18158" 70240 1 36 413.267441860465 240.021196339412 0.0614531164299262
"18159" 70240 1 37 434.065217391304 277.447621206488 0.0565721114126668
"18160" 70240 1 38 391.375 225.212005382531 0.0449102105023549
"18161" 70240 1 39 457.666666666667 294.517414164896 0.0384603278369952
"18162" 70240 1 40 578.4 297.114319612702 0.0387724649560231
"18163" 70240 1 41 514.236111111111 335.531551928568 0.0342596930382081
"18164" 70240 1 42 530.130952380952 325.941556582642 0.0247765788084618
"18165" 70240 1 43 496.515625 251.62355305177 0.0300670384366047
"18166" 70240 1 44 523.5875 353.397172975519 0.0234333408381863
"18167" 70240 1 45 610.092307692308 292.082967829611 0.0199081501370529
"18168" 70240 1 46 509.233766233766 275.51033489565 0.0148865029002949
"18169" 70240 1 47 525.445945945946 266.590761326111 0.0101646680911559
"18170" 70240 1 48 556.558823529412 281.507741329517 0.0072733194666672
"18171" 70240 3 1 538.53125 224.123235739597 0.00379445208653354
"18172" 70240 3 2 750.217391304348 372.485015747643 0.00102118051739927
"18173" 70240 3 3 712.75 360.857731843976 4.85324074074074e-05
"18174" 70240 3 4 1260.57142857143 423.404793368732 NA
"18175" 70240 3 5 878.4 194.290504142637 NA
"18176" 70240 3 6 NA NA NA
"18177" 70240 3 7 NA NA NA
"18178" 70240 3 10 NA NA NA
"18179" 70240 3 11 NA NA NA
"18180" 70240 3 12 896.625 167.926801655619 NA
"18181" 70240 3 13 739.846153846154 234.80624855181 0.00128950555555556
"18182" 70240 3 14 821.75 384.123181311741 0.00183981944444444
"18183" 70240 3 15 690 262.823134445962 0.00257662962962963
"18184" 70240 3 16 690.260869565217 255.469303865242 0.00466018883547009
"18185" 70240 3 17 720.32 311.007465076537 0.00335157266963605
"18186" 70240 3 18 675.958333333333 290.982216574001 0.00469839156466577
"18187" 70240 3 19 679.666666666667 238.095003662888 0.0108244679321907
"18188" 70240 3 20 776.48 315.386419069264 0.00819321745262211
"18189" 70240 3 21 598.321428571429 300.291593297733 0.0160656060697795
"18190" 70240 3 22 697.458333333333 249.048620915094 0.0176944345282056
"18191" 70240 3 23 681.125 302.773496730775 0.0239335264172855
"18192" 70240 3 24 517.354838709677 280.41559019749 0.0242875178515561
"18193" 70240 3 25 746.96 345.553840474486 0.0308468543301492
"18194" 70240 3 26 667.125 358.518123063838 0.0316659241748105
"18195" 70240 3 27 519.657142857143 260.824365387576 0.0405660231983321
"18196" 70240 3 28 825.375 400.064322273959 0.0317181858516229
"18197" 70240 3 29 719.583333333333 348.265255811999 0.0440620058365405
"18198" 70240 3 30 658.703703703704 388.790710439713 0.044212602796194
"18199" 70240 3 31 698.821428571429 393.215524124746 0.0542057675849767
"18200" 70240 3 32 564.6 259.708138573629 0.0509241283914338
"18201" 70240 3 33 621.9 343.614996059895 0.049376321474159
"18202" 70240 3 34 675.5 402.886510074487 0.0610343735328455
"18203" 70240 3 35 503.864864864865 260.017003948477 0.0415623219372163
"18204" 70240 3 36 647.076923076923 275.128467894825 0.0539717326369891
"18205" 70240 3 37 594.677419354839 292.343905597132 0.039091214390192
"18206" 70240 3 38 618.034482758621 264.475016745927 0.0372688191870907
"18207" 70240 3 39 630.739130434783 281.914109645813 0.0329066951711808
"18208" 70240 3 40 536.730769230769 258.816005330784 0.0290336993767812
"18209" 70240 3 41 616.8 273.113264365563 0.0288092103583239
"18210" 70240 3 42 737.263157894737 284.867384761023 0.0258926097737763
"18211" 70240 3 43 559.09375 276.323601711658 0.0147084151282487
"18212" 70240 3 44 694.636363636364 241.35244835925 0.0170955569586391
"18213" 70240 3 45 645.692307692308 302.940623783707 0.0135150184298882
"18214" 70240 3 46 639.25 285.131129253832 0.00926762798748564
"18215" 70240 3 47 707.041666666667 271.518512326935 0.00802687083873757
"18216" 70240 3 48 623.478260869565 234.334816713417 0.00526256859318996
"18217" 70241 1 1 585.22641509434 226.966419196036 0.00123484415415633
"18218" 70241 1 2 579.515151515152 212.08505387169 0.000416965958303553
"18219" 70241 1 3 391.75 104.66573778781 0.000136725536237677
"18220" 70241 1 4 560.333333333333 206.044493576832 0.000101857199872286
"18221" 70241 1 5 390 225.363410221506 0.000124444705677464
"18222" 70241 1 6 729 528.915872327537 3.61571268237935e-05
"18223" 70241 1 7 NA NA NA
"18224" 70241 1 10 NA NA NA
"18225" 70241 1 11 476.441176470588 150.768172667453 0.000206371478873239
"18226" 70241 1 12 697.75 167.089136127292 0.00149542660628142
"18227" 70241 1 13 409.404494382022 256.872302865784 0.00195013817397698
"18228" 70241 1 14 370.718446601942 223.428341693871 0.00368532737883531
"18229" 70241 1 15 396.010752688172 253.623929685686 0.00548544113395373
"18230" 70241 1 16 413.723404255319 259.853283842576 0.00659783041874215
"18231" 70241 1 17 463.048192771084 300.004467593338 0.00605601620998562
"18232" 70241 1 18 422.045977011494 245.846279635002 0.00629415081744469
"18233" 70241 1 19 422.313953488372 235.28947185906 0.00540119562246199
"18234" 70241 1 20 452.482352941176 267.756046206453 0.00430972535792796
"18235" 70241 1 21 492.222222222222 244.548749264483 0.00344343236222226
"18236" 70241 1 22 542.527777777778 253.247859005297 0.00369898938476223
"18237" 70241 1 23 442.310344827586 229.378853384771 0.0035671642171976
"18238" 70241 1 24 552.761194029851 299.091507713662 0.00341004963936314
"18239" 70241 1 25 538.567567567568 277.918637994445 0.00425507293347623
"18240" 70241 1 26 418.238636363636 265.843009342939 0.004349693921316
"18241" 70241 1 27 557.397058823529 303.383316954222 0.00470117145850765
"18242" 70241 1 28 469.953488372093 288.874078285566 0.00485830984038854
"18243" 70241 1 29 465.026315789474 273.374711031542 0.00445074801915604
"18244" 70241 1 30 472.189873417722 279.864989242724 0.00502981270233279
"18245" 70241 1 31 502.376623376623 308.669941206198 0.00428259408512389
"18246" 70241 1 32 477.960526315789 235.664701969527 0.00494134990081098
"18247" 70241 1 33 469.741176470588 203.301274967378 0.0053649779659586
"18248" 70241 1 34 462.987012987013 217.595078644189 0.00630149056634379
"18249" 70241 1 35 455.494382022472 263.599865653655 0.00642013331665998
"18250" 70241 1 36 395.908045977012 229.062834488295 0.00761514660729307
"18251" 70241 1 37 490.973684210526 232.549577434388 0.00726370840825717
"18252" 70241 1 38 495.987951807229 250.153099168894 0.00648431669764771
"18253" 70241 1 39 584.478873239437 308.760557212447 0.00506263815734337
"18254" 70241 1 40 527.367647058824 240.343653491174 0.00443541640759241
"18255" 70241 1 41 548.620253164557 283.830813807454 0.00460848111913956
"18256" 70241 1 42 524.184615384615 278.315967714063 0.0043655960391323
"18257" 70241 1 43 540.474358974359 250.749097154127 0.00405687537900915
"18258" 70241 1 44 548.134328358209 247.752374879141 0.00318756277286823
"18259" 70241 1 45 563.027397260274 279.096656524956 0.00428482259807501
"18260" 70241 1 46 534.013513513514 285.44891312924 0.0023187037770695
"18261" 70241 1 47 488.132352941176 216.658263439845 0.00188675126449774
"18262" 70241 1 48 602.809523809524 276.000225405638 0.00112309727871577
"18263" 70241 3 1 611.130434782609 295.681078859059 0.00121797676282051
"18264" 70241 3 2 872 396.558822874993 0.00060396494783811
"18265" 70241 3 3 1317.625 388.832662318528 NA
"18266" 70241 3 4 1310.76470588235 171.768932512462 NA
"18267" 70241 3 5 NA NA NA
"18268" 70241 3 6 NA NA NA
"18269" 70241 3 7 NA NA NA
"18270" 70241 3 10 NA NA NA
"18271" 70241 3 11 784.666666666667 206.020225544322 NA
"18272" 70241 3 12 835.533333333333 223.357134481551 7.27986111111111e-05
"18273" 70241 3 13 703.217391304348 181.596945439304 0.000473052781996119
"18274" 70241 3 14 769 275.589549874446 0.000755372255291005
"18275" 70241 3 15 712.526315789474 176.920687949605 0.000663885515873016
"18276" 70241 3 16 728.407407407407 314.237080911758 0.000493045138888889
"18277" 70241 3 17 705.95652173913 255.588354810278 0.00019412962962963
"18278" 70241 3 18 810.88 337.535716628626 0.00063849217372134
"18279" 70241 3 19 695.75 279.394726227032 0.000965045529784711
"18280" 70241 3 20 683.785714285714 263.021947703124 0.00120228523243071
"18281" 70241 3 21 762.894736842105 297.728790593953 0.00322280471954661
"18282" 70241 3 22 627.166666666667 219.029691473842 0.00275669585541495
"18283" 70241 3 23 579.818181818182 259.592042268423 0.00272290261562944
"18284" 70241 3 24 709.833333333333 281.09501204593 0.00284420285324689
"18285" 70241 3 25 593.166666666667 258.026206011145 0.00274884341171116
"18286" 70241 3 26 602.153846153846 344.164459793011 0.00526682297904192
"18287" 70241 3 27 783.666666666667 382.775391058516 0.0042871492819991
"18288" 70241 3 28 630.125 343.541189543617 0.00343865748392568
"18289" 70241 3 29 579.833333333333 183.590451884047 0.00538628886389574
"18290" 70241 3 30 643.25 319.81052858458 0.00226339862944727
"18291" 70241 3 31 711.375 324.822334381495 0.00421290387201043
"18292" 70241 3 32 574.774193548387 298.971092212098 0.00497731177288281
"18293" 70241 3 33 676.037037037037 290.428791945432 0.00484931739503069
"18294" 70241 3 34 615.34375 313.723075891421 0.00622057572819664
"18295" 70241 3 35 631.04 243.948505495183 0.00362437233234002
"18296" 70241 3 36 645.857142857143 279.686426832797 0.00595891737719438
"18297" 70241 3 37 604.566666666667 283.9024460102 0.00550748037128173
"18298" 70241 3 38 724.423076923077 404.676183937422 0.00406645822347804
"18299" 70241 3 39 642.695652173913 250.428983724584 0.0030866233605031
"18300" 70241 3 40 680.791666666667 277.685618165997 0.00361085809543088
"18301" 70241 3 41 670.318181818182 251.294057755458 0.00280868648935854
"18302" 70241 3 42 624.884615384615 201.651248827886 0.00228162970313585
"18303" 70241 3 43 708.851851851852 253.758016728794 0.00368311204677534
"18304" 70241 3 44 666.904761904762 267.946058892812 0.0026074993597464
"18305" 70241 3 45 708.217391304348 287.955008563008 0.00182430809823593
"18306" 70241 3 46 692.923076923077 259.967063002515 0.00294848540927896
"18307" 70241 3 47 733.6 270.319966355662 0.000816492755869709
"18308" 70241 3 48 742.571428571429 236.815871813646 0.000941073712384259
"18309" 70242 1 1 581.2 248.3061492392 0.00267456083797766
"18310" 70242 1 2 505.36 297.508343906314 0.00126836385667673
"18311" 70242 1 3 442.5 277.715518275283 0.00032267060139767
"18312" 70242 1 4 300.25 113.455938584104 0.000231479805236271
"18313" 70242 1 5 578.333333333333 252.080013752248 0.000169178799489144
"18314" 70242 1 6 424.666666666667 330.748141844113 1.32361111111111e-05
"18315" 70242 1 7 NA NA NA
"18316" 70242 1 10 NA NA NA
"18317" 70242 1 11 NA NA 4.57981872717788e-05
"18318" 70242 1 12 516.951219512195 330.984285972878 0.00177477367654985
"18319" 70242 1 13 744.921568627451 258.589701507021 0.00450055527911056
"18320" 70242 1 14 454.697368421053 278.123522665109 0.0066179169662618
"18321" 70242 1 15 425.928571428571 256.328891973935 0.0133148523378351
"18322" 70242 1 16 414.351063829787 247.527893831509 0.023511194543855
"18323" 70242 1 17 389.64367816092 238.706688608245 0.0398164393124061
"18324" 70242 1 18 434.436170212766 250.208797044605 0.0439341401176181
"18325" 70242 1 19 450.072289156626 260.919237253764 0.0241053523187307
"18326" 70242 1 20 424.468085106383 239.964544967491 0.0168370827265727
"18327" 70242 1 21 459.6 284.509820524149 0.0145272673841154
"18328" 70242 1 22 415.483870967742 230.728365272618 0.0108574457828936
"18329" 70242 1 23 589.953125 311.086801018393 0.0124668146667266
"18330" 70242 1 24 477.35 293.281870725421 0.014627713045717
"18331" 70242 1 25 517.541666666667 310.607262437428 0.0131356980451607
"18332" 70242 1 26 504.2625 329.408166790232 0.0166045722463957
"18333" 70242 1 27 425.941860465116 296.321619971241 0.0154421445098931
"18334" 70242 1 28 557.180555555556 371.425246071676 0.0173359448173807
"18335" 70242 1 29 439.792207792208 254.150408102137 0.0166391776104087
"18336" 70242 1 30 499.05 314.877669636072 0.0164136918760538
"18337" 70242 1 31 499.916666666667 307.168291258928 0.0176799219831653
"18338" 70242 1 32 528.368421052632 276.131458649934 0.0190100700076774
"18339" 70242 1 33 463.560975609756 315.384347042668 0.0183256787349688
"18340" 70242 1 34 470.883116883117 286.924388262188 0.0217528078489395
"18341" 70242 1 35 467.7 236.096333052872 0.0239852417695668
"18342" 70242 1 36 422.716049382716 214.152179218885 0.150718005550275
"18343" 70242 1 37 466.880434782609 285.965949036944 0.0220981491783981
"18344" 70242 1 38 410.054347826087 234.166530586296 0.0179739829650178
"18345" 70242 1 39 430.161290322581 226.198897198835 0.0187762445587866
"18346" 70242 1 40 581.416666666667 312.624544196074 0.0319453406001444
"18347" 70242 1 41 544.728571428571 310.200025295908 0.0159237067447338
"18348" 70242 1 42 511.074074074074 301.455874788408 0.0113587569501529
"18349" 70242 1 43 516.031746031746 275.468513993416 0.0127344383090789
"18350" 70242 1 44 510.197530864198 302.411946678413 0.0144033856839445
"18351" 70242 1 45 590.681818181818 245.895547498771 0.0209864444921916
"18352" 70242 1 46 529.426666666667 295.051996028429 0.0168019268239275
"18353" 70242 1 47 576.731343283582 281.967738434498 0.00483239715149066
"18354" 70242 1 48 528.907692307692 301.524186585676 0.0035067103981416
"18355" 70242 3 1 649.153846153846 326.030022213623 0.00169116773504274
"18356" 70242 3 2 691.230769230769 385.411396582126 0.000848219111362494
"18357" 70242 3 3 740.375 467.70573013381 7.27986111111111e-05
"18358" 70242 3 4 1404.42857142857 151.36914826879 NA
"18359" 70242 3 5 848.8 187.0981026093 NA
"18360" 70242 3 6 NA NA NA
"18361" 70242 3 7 NA NA NA
"18362" 70242 3 10 NA NA NA
"18363" 70242 3 11 NA NA NA
"18364" 70242 3 12 1164 431.409781993872 NA
"18365" 70242 3 13 766.75 255.209405996509 0.00127397569444444
"18366" 70242 3 14 762.894736842105 279.281995031076 0.00153488892195767
"18367" 70242 3 15 781.666666666667 316.950172368948 0.00164884126984127
"18368" 70242 3 16 741.4375 337.71525851423 0.00405895486111111
"18369" 70242 3 17 773.041666666667 289.120326863742 0.00651998456790123
"18370" 70242 3 18 681.947368421053 207.985970062142 0.00341913304673721
"18371" 70242 3 19 864.526315789474 424.556548834068 0.00713443289317643
"18372" 70242 3 20 932.421052631579 403.267255715318 0.00728418719258051
"18373" 70242 3 21 645.037037037037 307.299588410133 0.0102499588919276
"18374" 70242 3 22 837.533333333333 383.838482896623 0.00865816010266695
"18375" 70242 3 23 720.965517241379 343.673794956644 0.010992381523212
"18376" 70242 3 24 540.096774193548 286.356462570542 0.0127833470694129
"18377" 70242 3 25 733.086956521739 325.426700732142 0.0206410613306168
"18378" 70242 3 26 623.535714285714 357.007986438612 0.0123381315390995
"18379" 70242 3 27 531.606060606061 211.464083740292 0.0155839712742583
"18380" 70242 3 28 705.3 279.17540525009 0.0171239081321501
"18381" 70242 3 29 664.2 316.305232331051 0.0173422310491373
"18382" 70242 3 30 603.266666666667 303.1006357669 0.0212854332781305
"18383" 70242 3 31 712.925925925926 414.724183220786 0.0211061491664015
"18384" 70242 3 32 575.103448275862 249.066592476158 0.021271288992549
"18385" 70242 3 33 625.862068965517 323.459284712922 0.0167378468624991
"18386" 70242 3 34 666.607142857143 363.125969295394 0.0207223129660867
"18387" 70242 3 35 547.117647058824 311.337560613623 0.0224274573567959
"18388" 70242 3 36 630.92 252.991093387363 0.0206936703270332
"18389" 70242 3 37 584.029411764706 252.709617197063 0.0225167544002219
"18390" 70242 3 38 609.1 286.534868793455 0.0109843684206046
"18391" 70242 3 39 606.478260869565 338.951708757406 0.0166514859005344
"18392" 70242 3 40 513 264.946675277764 0.00993621578924589
"18393" 70242 3 41 605.892857142857 228.72729019604 0.00782442601138458
"18394" 70242 3 42 722.826086956522 278.804534359552 0.00942414455056353
"18395" 70242 3 43 639.703703703704 285.362632292373 0.00936188437009267
"18396" 70242 3 44 756.35 260.455122914931 0.0080879104748624
"18397" 70242 3 45 671.695652173913 238.114264927693 0.00659859634691923
"18398" 70242 3 46 653.576923076923 304.122235040705 0.00241303145755938
"18399" 70242 3 47 773.869565217391 290.788474253869 0.00450278909350198
"18400" 70242 3 48 732.65 313.304505486108 0.00118144390707672
"18401" 70243 1 1 629.04 287.912186158863 0.000909083537623425
"18402" 70243 1 2 562.034482758621 219.650287430891 0.000571179250062115
"18403" 70243 1 3 388 136.04166028586 0.000162019393939394
"18404" 70243 1 4 545 205.861603996471 0.000101262121212121
"18405" 70243 1 5 500.666666666667 105.841075832275 7.59465909090909e-05
"18406" 70243 1 6 742 1001.26320216015 3.37540404040404e-05
"18407" 70243 1 7 NA NA NA
"18408" 70243 1 10 NA NA NA
"18409" 70243 1 11 460.92 182.422111232895 0.000264662362258953
"18410" 70243 1 12 720.549019607843 265.707230893364 0.000430619727578819
"18411" 70243 1 13 452.02380952381 285.598630493092 0.000520776623376623
"18412" 70243 1 14 378.622448979592 219.709673254902 0.00164906030683746
"18413" 70243 1 15 411.734693877551 309.844908028757 0.00281408621943216
"18414" 70243 1 16 431.809523809524 270.885939460432 0.00269086665871827
"18415" 70243 1 17 467.523255813953 285.401584015728 0.00235982978142139
"18416" 70243 1 18 468.69512195122 308.865174510325 0.00255602438171185
"18417" 70243 1 19 428.375 251.344582471815 0.00257228024611752
"18418" 70243 1 20 438.133333333333 270.495641618921 0.0036555183622945
"18419" 70243 1 21 478.140845070423 261.607573927856 0.00327286648115189
"18420" 70243 1 22 555.555555555556 316.270961066253 0.00312317273809995
"18421" 70243 1 23 480.20253164557 241.042893286164 0.00291523723352217
"18422" 70243 1 24 557.1 324.147047951469 0.00536503885409562
"18423" 70243 1 25 552.859154929577 286.330443258167 0.00319912464874098
"18424" 70243 1 26 414.272727272727 273.361397239117 0.00455500911317194
"18425" 70243 1 27 562.313432835821 336.585043013592 0.00527795502587286
"18426" 70243 1 28 486.207792207792 303.067490210833 0.00449637092112669
"18427" 70243 1 29 499.177215189873 284.414592628152 0.00547027428982813
"18428" 70243 1 30 509.506849315069 312.155993912929 0.00826286991629038
"18429" 70243 1 31 495.056338028169 271.294193888898 0.00568336761848786
"18430" 70243 1 32 460.483146067416 242.119998064425 0.00639391392196385
"18431" 70243 1 33 491.2375 252.208686132654 0.00612290657274209
"18432" 70243 1 34 478.857142857143 228.263047375155 0.00874450481650982
"18433" 70243 1 35 436.78021978022 270.518136676753 0.00944189361645834
"18434" 70243 1 36 452.675324675325 292.320860193332 0.00753223965682572
"18435" 70243 1 37 495.90243902439 268.650565171222 0.00676757283653654
"18436" 70243 1 38 468.987654320988 206.822900921728 0.00687659722291063
"18437" 70243 1 39 608.985915492958 317.789530213125 0.00692482849829339
"18438" 70243 1 40 539.590909090909 267.164828251298 0.00742052136002103
"18439" 70243 1 41 577.192307692308 286.340595381508 0.00872550909570135
"18440" 70243 1 42 552.985294117647 317.173971407993 0.00693312756311802
"18441" 70243 1 43 543.144927536232 274.455464905581 0.0084248415351905
"18442" 70243 1 44 590.742857142857 317.773535518262 0.00544911108147783
"18443" 70243 1 45 562.953846153846 307.459927814241 0.00456961200486642
"18444" 70243 1 46 514.708860759494 284.187738232152 0.00397168358566732
"18445" 70243 1 47 556.593220338983 257.675692900717 0.00311698958399243
"18446" 70243 1 48 607.885714285714 291.560297433202 0.00212659446580601
"18447" 70243 3 1 656.653846153846 288.543922799659 0.00123985823412698
"18448" 70243 3 2 851.727272727273 435.120036182484 0.000649765277777778
"18449" 70243 3 3 1473.66666666667 125.29751261165 NA
"18450" 70243 3 4 1290.81818181818 130.628341627549 NA
"18451" 70243 3 5 NA NA NA
"18452" 70243 3 6 NA NA NA
"18453" 70243 3 7 NA NA NA
"18454" 70243 3 10 NA NA NA
"18455" 70243 3 11 1246.66666666667 527.149251477543 NA
"18456" 70243 3 12 835.777777777778 116.911053559723 NA
"18457" 70243 3 13 708.285714285714 198.421305019684 0.000278470833333333
"18458" 70243 3 14 701.241379310345 221.295803196345 9.28236111111111e-05
"18459" 70243 3 15 792.368421052632 309.438956558894 0.000928236111111111
"18460" 70243 3 16 694.555555555556 255.924468023933 0.000742588888888889
"18461" 70243 3 17 748.6 227.29632872669 0.000278470833333333
"18462" 70243 3 18 775.285714285714 362.038861955644 0.000519812222222222
"18463" 70243 3 19 762.263157894737 273.944001192714 0.000445553333333333
"18464" 70243 3 20 764.62962962963 338.882796638528 0.000371294444444444
"18465" 70243 3 21 792.888888888889 305.480121407537 0.000371294444444444
"18466" 70243 3 22 635.241379310345 201.457130351492 0.00146777335069444
"18467" 70243 3 23 652.466666666667 279.172389373494 0.000638049676375405
"18468" 70243 3 24 653.703703703704 263.504023442471 0.00343447361111111
"18469" 70243 3 25 599.068965517241 257.090302511239 0.00241712683333333
"18470" 70243 3 26 610.962962962963 304.612424803601 0.0016605112654321
"18471" 70243 3 27 761.103448275862 343.939606910822 0.00341590888888889
"18472" 70243 3 28 560.64 279.343856205931 0.00203631796875
"18473" 70243 3 29 653.75 268.615328014699 0.00217595813953488
"18474" 70243 3 30 634.392857142857 261.272433279009 0.00194620171296296
"18475" 70243 3 31 657.925925925926 299.81429199858 0.00159037787037037
"18476" 70243 3 32 660.793103448276 355.227329558164 0.00256811990740741
"18477" 70243 3 33 698.538461538462 347.989221760586 0.00362012083333333
"18478" 70243 3 34 613.285714285714 371.724894008186 0.00435480984042553
"18479" 70243 3 35 688.04347826087 317.651392433001 0.00285243536873667
"18480" 70243 3 36 652.111111111111 310.907521908826 0.00490873096405229
"18481" 70243 3 37 653.4375 358.93075417178 0.00426988611111111
"18482" 70243 3 38 600.217391304348 214.261513220249 0.00431969390243902
"18483" 70243 3 39 641 232.568043240773 0.00313124981481482
"18484" 70243 3 40 745.217391304348 371.3595362157 0.00306382122721783
"18485" 70243 3 41 688.409090909091 370.711241636027 0.0065579657038379
"18486" 70243 3 42 625.8 247.248564468186 0.00370366208333333
"18487" 70243 3 43 676.56 242.844785820079 0.00232722053571429
"18488" 70243 3 44 739.619047619048 392.483818289427 0.00288156775362319
"18489" 70243 3 45 664.625 218.96889048447 0.00233354240956072
"18490" 70243 3 46 754.8 327.405838880942 0.00368785698198198
"18491" 70243 3 47 705.52380952381 272.939850342089 0.0038437002987988
"18492" 70243 3 48 710.3125 263.832198881537 0.00170795444444444
"18493" 70244 1 1 646.65 358.281293948233 0.00213479759802707
"18494" 70244 1 2 619.684210526316 374.648743979712 0.000695495716476313
"18495" 70244 1 3 379.545454545455 202.839524568741 0.000237836161616162
"18496" 70244 1 4 389 204.497758748925 4.05048484848485e-05
"18497" 70244 1 5 695.5 202.939646200539 5.06310606060606e-05
"18498" 70244 1 6 330.6 268.886221290716 NA
"18499" 70244 1 7 NA NA NA
"18500" 70244 1 10 NA NA NA
"18501" 70244 1 11 NA NA 3.52883149678604e-05
"18502" 70244 1 12 539.615384615385 298.260802105933 0.000688569638621059
"18503" 70244 1 13 763.122448979592 279.359135094137 0.00223109656591744
"18504" 70244 1 14 526.402985074627 318.208482245167 0.00322360349700105
"18505" 70244 1 15 478.922077922078 298.863406849216 0.0076557356095705
"18506" 70244 1 16 471.678571428571 269.024035326728 0.0136576196157823
"18507" 70244 1 17 435.6 263.829364046789 0.0235101011756486
"18508" 70244 1 18 458.8625 278.267685700412 0.0215330585876984
"18509" 70244 1 19 476.328947368421 274.971290048393 0.0131311204241458
"18510" 70244 1 20 462.462365591398 253.934498535581 0.0105606106309635
"18511" 70244 1 21 451.074074074074 261.195701427961 0.00939380313366278
"18512" 70244 1 22 462.839506172839 260.37796838395 0.00818703057092366
"18513" 70244 1 23 654.413793103448 341.586599149752 0.00888070263041471
"18514" 70244 1 24 502.959459459459 301.999112726139 0.0147998076634544
"18515" 70244 1 25 518.383561643836 308.875048007415 0.0130117020101208
"18516" 70244 1 26 565.260869565217 350.656931897072 0.0108821909984565
"18517" 70244 1 27 439.119047619048 265.228358292351 0.014093164210282
"18518" 70244 1 28 596.828125 372.780992544923 0.0154276025927696
"18519" 70244 1 29 465.961038961039 285.770539233216 0.012430943747471
"18520" 70244 1 30 544.861111111111 289.989864104343 0.0146318084237389
"18521" 70244 1 31 522.3 317.903246150528 0.0146798603695224
"18522" 70244 1 32 550.333333333333 277.856128543198 0.0146009652135404
"18523" 70244 1 33 485.602739726027 287.611221951421 0.0110414863711451
"18524" 70244 1 34 564.764705882353 283.390249236982 0.0145566236709576
"18525" 70244 1 35 528.706666666667 289.45264156976 0.0149824072721285
"18526" 70244 1 36 473.246575342466 273.29495568087 0.0188194643190408
"18527" 70244 1 37 503.911392405063 277.113380011449 0.0158088382421794
"18528" 70244 1 38 481.961038961039 268.115373906873 0.0156890049053538
"18529" 70244 1 39 446.011627906977 230.973769541353 0.016519661978473
"18530" 70244 1 40 628.536231884058 328.092283454005 0.0168044094241344
"18531" 70244 1 41 544.913043478261 279.201579041255 0.0160025951281992
"18532" 70244 1 42 582.621621621622 367.97471260284 0.011511539577044
"18533" 70244 1 43 562.435483870968 277.387319965479 0.0116229367785981
"18534" 70244 1 44 554.493506493507 341.229457580141 0.00917963786941315
"18535" 70244 1 45 659.053571428571 342.544617910923 0.00622932942424475
"18536" 70244 1 46 558.342857142857 342.349253219755 0.00502041216248162
"18537" 70244 1 47 568.850746268657 268.584575795959 0.00386887508752611
